job_name,instance_count,label_failed_instance_count,first_start_time,primary_machine_id,unique_machines,seq_no_mean,total_seq_no_mean,job_failure,task_count,unique_task_count,total_instances,max_instances_per_task,mean_instances_per_task,dag_depth,fan_in_mean,fan_in_max,root_task_ratio,plan_cpu_mean,plan_cpu_max,plan_cpu_sum,plan_mem_mean,plan_mem_max,plan_mem_sum,resource_product_sum,task_start_min,parallelism_proxy,dependency_density,cpu_mem_ratio,critical_path_proxy,dag_complexity,machine_cpu_mean,machine_cpu_max,machine_mem_mean,machine_mem_max,machine_net_in_mean,machine_net_out_mean,machine_disk_mean,machine_pressure,machine_id_x,machine_id_y,time_stamp,submit_hour,submit_day,sin_hour,cos_hour,prev_failure_rate_200,prev_arrival_gap_200,local_arrival_density_200,cx_dag,cx_pressure,cx_repetition,cx_parallel,cx_resource,complexity_score
j_492323,1,0,96831,m_1683,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.011764705882352941,120.04761904761905,0.008330027766759222,0.0,0.0,0.0,0.0,0.0,0.0
j_1757714,3,0,96999,m_1381,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.011627906976744186,120.74117647058823,0.008282178700185132,0.0,0.0,0.0,0.0,0.0,0.0
j_754874,2,0,97192,m_1878,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.49999999999999994,0.8660254037844387,0.011494252873563218,121.29069767441861,0.008244655354232576,0.0,0.0,0.0,0.0,0.0,0.0
j_2398606,2,0,97215,m_249,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.011363636363636364,122.11494252873563,0.008189006024096387,0.0,0.0,0.0,0.0,0.0,0.0
j_2436290,8,0,97233,m_1194,8,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.011235955056179775,120.98863636363636,0.008265239034469804,0.0,0.0,0.0,0.0,0.0,0.0
j_989338,3,0,97317,m_418,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.011111111111111112,119.8314606741573,0.008345053914674168,0.0,0.0,0.0,0.0,0.0,0.0
j_2432015,6,0,97331,m_122,6,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.01098901098901099,119.43333333333334,0.008372871895060006,0.0,0.0,0.0,0.0,0.0,0.0
j_1104690,1,0,97380,m_1500,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.1,0.1,0.1,10.0,97378.0,0.5,0.0,999.99999,0.6931471805599453,2.386294361119891,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.010869565217391304,118.27472527472527,0.008454891758803307,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.026728319991375513,0.047331393495052755
j_2293391,6,0,97422,,6,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,23.15,35.0,87.15,92.0,37.2335,28.0705,2.9,0.3773333333333333,m_2102,m_2102,95500.0,3.0,1.0,0.7071067811865476,0.7071067811865476,0.010752688172043012,117.52173913043478,0.008509064002959674,0.0,0.705676266575426,0.0,0.0,0.0,0.1764190666438565
j_1443845,38,0,97507,m_1736,31,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.010638297872340425,116.70967741935483,0.008568269762299614,0.0,0.0,0.0,0.0,0.0,0.0
j_92051,2,0,97579,m_1537,2,1.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.2,0.2,0.4,20.0,97579.0,0.6666666666666666,0.16666666666666666,249.99999875,1.3862943611198906,5.19722457733622,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.010526315789473684,116.37234042553192,0.00859310723100832,0.3111269829461773,0.0,0.0015695630336502067,0.0030972889429738437,0.05345663998275103,0.10205661867775945
j_438270,1,0,97581,m_3658,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.010416666666666666,115.90526315789474,0.008627735900463174,0.0,0.0,0.0,0.0,0.0,0.0
j_515841,42,0,97592,,40,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,39.8,55.0,94.0,97.0,37.8665,33.2625,9.65,0.47816666666666663,m_2235,m_2235,97510.0,3.0,1.0,0.7071067811865476,0.7071067811865476,0.010309278350515464,114.71875,0.008716970852628712,0.0,0.8942514173166508,0.0,0.0,0.0,0.2235628543291627
j_2344976,1,0,97597,m_2877,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.01020408163265306,113.64948453608247,0.008798984034833092,0.0,0.0,0.0,0.0,0.0,0.0
j_1299923,1,0,97646,m_246,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.010101010101010102,112.54081632653062,0.008885665064829086,0.0,0.0,0.0,0.0,0.0,0.0
j_349852,1,0,97652,m_2406,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,97652.0,0.5,0.0,499.9999975,0.6931471805599453,2.386294361119891,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.01,111.8989898989899,0.008936631160859361,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05345663998275103,0.05134064149375908
j_527277,2,0,97697,m_3186,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.009900990099009901,110.84,0.009022013713460845,0.0,0.0,0.0,0.0,0.0,0.0
j_1881278,1,0,97703,m_2631,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.00980392156862745,110.18811881188118,0.009075388624314853,0.0,0.0,0.0,0.0,0.0,0.0
j_37389,1864,0,97724,m_1699,1612,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.009708737864077669,109.16666666666667,0.00916030534351145,0.0,0.0,0.0,0.0,0.0,0.0
j_1958486,1,0,97725,m_1421,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.009615384615384616,108.31067961165049,0.009232699892434564,0.0,0.0,0.0,0.0,0.0,0.0
j_1994842,1,0,97770,m_630,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.009523809523809525,107.27884615384616,0.009321502195930805,0.0,0.0,0.0,0.0,0.0,0.0
j_1187622,1,0,97785,m_3905,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,97783.0,0.5,0.0,499.9999975,0.6931471805599453,2.386294361119891,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.009433962264150943,106.68571428571428,0.009373326191751474,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05345663998275103,0.05134064149375908
j_1613734,1,0,97878,,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,33.65,41.0,80.6,84.0,34.854,25.192,3.2,0.39149999999999996,m_2009,m_2009,97730.0,3.0,1.0,0.7071067811865476,0.7071067811865476,0.009345794392523364,105.82075471698113,0.009449942052242134,0.0,0.732170296018408,0.0,0.0,0.0,0.183042574004602
j_626664,1,0,97898,m_571,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,97898.0,0.5,0.0,499.9999975,0.6931471805599453,2.386294361119891,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.009259259259259259,105.70093457943925,0.009460654288240495,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05345663998275103,0.05134064149375908
j_2170116,2,0,97899,m_3009,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.009174311926605505,104.9074074074074,0.009532215357458075,0.0,0.0,0.0,0.0,0.0,0.0
j_1790177,1,0,97919,m_3043,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.00909090909090909,103.95412844036697,0.009619627570382138,0.0,0.0,0.0,0.0,0.0,0.0
j_497990,1,0,97943,m_240,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,97943.0,0.5,0.0,499.9999975,0.6931471805599453,2.386294361119891,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.009009009009009009,103.19090909090909,0.009690776143071095,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05345663998275103,0.05134064149375908
j_937547,1,0,97960,m_350,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.008928571428571428,102.47747747747748,0.009758241758241758,0.0,0.0,0.0,0.0,0.0,0.0
j_1276548,1,0,97973,m_575,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.008849557522123894,101.71428571428571,0.009831460674157303,0.0,0.0,0.0,0.0,0.0,0.0
j_1449439,1,0,98012,m_2856,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.008771929824561403,100.929203539823,0.009907935116177116,0.0,0.0,0.0,0.0,0.0,0.0
j_554596,1,0,98109,m_2728,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,98109.0,0.5,0.0,499.9999975,0.6931471805599453,2.386294361119891,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.008695652173913044,100.3859649122807,0.009961551904928347,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05345663998275103,0.05134064149375908
j_487213,1,0,98114,m_152,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,98114.0,0.5,0.0,499.9999975,0.6931471805599453,2.386294361119891,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.008620689655172414,100.35652173913043,0.009964474482280565,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05345663998275103,0.05134064149375908
j_1280518,1,0,98129,m_1313,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.008547008547008548,99.53448275862068,0.010046769443963278,0.0,0.0,0.0,0.0,0.0,0.0
j_2240610,3,0,98146,m_23,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.00847457627118644,98.8119658119658,0.010120231813856934,0.0,0.0,0.0,0.0,0.0,0.0
j_1938025,2,0,98149,m_3574,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.008403361344537815,98.11864406779661,0.010191742960787701,0.0,0.0,0.0,0.0,0.0,0.0
j_1905229,1,0,98206,m_748,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.008333333333333333,97.31932773109244,0.010275451170019859,0.0,0.0,0.0,0.0,0.0,0.0
j_2233694,3,0,98207,m_1221,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.008264462809917356,96.98333333333333,0.010311050008592542,0.0,0.0,0.0,0.0,0.0,0.0
j_485629,1,0,98240,m_1535,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,98235.0,0.5,0.0,499.9999975,0.6931471805599453,2.386294361119891,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.00819672131147541,96.1900826446281,0.01039608213764069,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05345663998275103,0.05134064149375908
j_494173,1,0,98261,m_3779,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.008130081300813009,95.67213114754098,0.010452364633310488,0.0,0.0,0.0,0.0,0.0,0.0
j_1721743,1,0,98280,m_2468,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.008064516129032258,95.0650406504065,0.010519113999828958,0.0,0.0,0.0,0.0,0.0,0.0
j_2432741,3,0,98297,,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,37.75,46.0,82.85,85.0,42.579,34.991499999999995,5.15,0.4191666666666667,m_2302,m_2302,98220.0,3.0,1.0,0.7071067811865476,0.7071067811865476,0.008,94.45161290322581,0.01058743169398907,0.0,0.7839115770482318,0.0,0.0,0.0,0.19597789426205794
j_1999801,125,0,98311,,123,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,45.75,56.0,85.8,89.0,39.139,32.769999999999996,4.2,0.45250000000000007,m_2099,m_2099,98300.0,3.0,1.0,0.7071067811865476,0.7071067811865476,0.007936507936507936,93.832,0.010657345042203087,0.0,0.8462504698552483,0.0,0.0,0.0,0.21156261746381208
j_1591838,3,0,98354,,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,39.55,52.0,71.25,74.0,38.7655,32.298500000000004,9.7,0.40166666666666667,m_2098,m_2098,98340.0,3.0,1.0,0.7071067811865476,0.7071067811865476,0.007874015748031496,93.1984126984127,0.010729796474495444,0.0,0.7511836583245481,0.0,0.0,0.0,0.18779591458113704
j_194312,5,0,98356,m_1071,5,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0078125,92.80314960629921,0.010775496351603598,0.0,0.0,0.0,0.0,0.0,0.0
j_793579,1,0,98446,m_1480,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.007751937984496124,92.09375,0.010858500169664066,0.0,0.0,0.0,0.0,0.0,0.0
j_1160338,11,0,98452,m_1292,10,1.0,1.0,0,7.0,7.0,11.0,3.0,1.5714285714285714,3.0,0.8571428571428571,2.0,0.2857142857142857,100.0,100.0,700.0,0.38,0.59,2.66,266.0,98452.0,1.375,0.10714285714285714,263.1578940443213,4.1588830833596715,9.564348191467836,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.007692307692307693,92.07751937984496,0.010860414211146658,0.5725607489879321,0.0,0.008632596685076138,0.006388158444883553,0.7109733117705886,0.2806673347314619
j_2059272,1,0,98497,m_1417,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.007633587786259542,91.41538461538461,0.010939077751598789,0.0,0.0,0.0,0.0,0.0,0.0
j_447629,1,0,98500,m_3348,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.007575757575757576,91.06106870229007,0.01098164137815408,0.0,0.0,0.0,0.0,0.0,0.0
j_2499281,1,0,98511,m_2650,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.007518796992481203,90.39393939393939,0.011062688568555147,0.0,0.0,0.0,0.0,0.0,0.0
j_115080,1,0,98512,m_3175,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,98512.0,0.5,0.0,499.9999975,0.6931471805599453,2.386294361119891,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.007462686567164179,89.796992481203,0.011136230427865696,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05345663998275103,0.05134064149375908
j_2338577,2,0,98525,m_3346,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.007407407407407408,89.13432835820896,0.011219022103148023,0.0,0.0,0.0,0.0,0.0,0.0
j_1647613,1,0,98527,m_381,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,98525.0,0.5,0.0,499.9999975,0.6931471805599453,2.386294361119891,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.007352941176470588,88.57037037037037,0.011290457472610187,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05345663998275103,0.05134064149375908
j_660729,1,0,98531,m_3493,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,98531.0,0.5,0.0,499.9999975,0.6931471805599453,2.386294361119891,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0072992700729927005,87.93382352941177,0.011372188310059369,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05345663998275103,0.05134064149375908
j_1135351,1,0,98547,m_2923,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.007246376811594203,87.32116788321167,0.011451976928863999,0.0,0.0,0.0,0.0,0.0,0.0
j_723519,3,0,98583,m_124,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.007194244604316547,86.80434782608695,0.01152016028049086,0.0,0.0,0.0,0.0,0.0,0.0
j_657394,4,0,98585,m_1739,4,1.0,1.0,0,4.0,4.0,4.0,1.0,1.0,2.0,0.75,1.0,0.25,100.0,100.0,400.0,0.345,0.39,1.38,138.0,98583.0,0.8,0.15,289.85507162360847,1.3862943611198906,6.218875824868201,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.007142857142857143,86.43884892086331,0.011568872243029547,0.3722871782654145,0.0,0.0031391260673004134,0.003716746731568613,0.3688508158809821,0.16804215678160203
j_2158976,9,0,98590,m_1067,9,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0070921985815602835,85.83571428571429,0.011650162270117333,0.0,0.0,0.0,0.0,0.0,0.0
j_1123798,1,0,98591,m_772,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,98591.0,0.5,0.0,499.9999975,0.6931471805599453,2.386294361119891,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.007042253521126761,85.26241134751773,0.011728497754117452,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05345663998275103,0.05134064149375908
j_937036,2,0,98650,m_3820,2,1.0,1.0,0,2.0,2.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,50.0,50.0,100.0,0.2,0.2,0.4,20.0,98650.0,0.6666666666666666,0.16666666666666666,249.99999875,1.3862943611198906,5.19722457733622,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.006993006993006993,84.66901408450704,0.011810696165682442,0.3111269829461773,0.0,0.0015695630336502067,0.0030972889429738437,0.05345663998275103,0.10205661867775945
j_2309169,1,0,98692,,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,36.85,63.0,91.05,97.0,36.123999999999995,28.992,9.85,0.45916666666666667,m_2110,m_2110,92560.0,3.0,1.0,0.7071067811865476,0.7071067811865476,0.006944444444444444,84.4895104895105,0.0118357887766926,0.0,0.8587182484166515,0.0,0.0,0.0,0.21467956210416286
j_2173289,3,0,98695,,3,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,37.65,44.0,86.45,88.0,36.371500000000005,29.6625,5.9,0.43333333333333335,m_2170,m_2170,98300.0,3.0,1.0,0.7071067811865476,0.7071067811865476,0.006896551724137931,84.19444444444444,0.011877268228307489,0.0,0.8104056064912137,0.0,0.0,0.0,0.20260140162280343
j_2433355,8,0,98697,m_1225,8,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.00684931506849315,83.63448275862069,0.011956790632472994,0.0,0.0,0.0,0.0,0.0,0.0
j_719223,1,0,98705,m_3928,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.006802721088435374,83.07534246575342,0.012037266056558662,0.0,0.0,0.0,0.0,0.0,0.0
j_544754,8,0,98823,m_173,8,1.0,1.0,0,4.0,4.0,8.0,3.0,2.0,2.0,0.75,1.0,0.25,100.0,100.0,400.0,0.345,0.39,1.38,138.0,98823.0,1.6,0.15,289.85507162360847,2.772588722239781,6.80666248977032,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.006756756756756757,82.56462585034014,0.012111724478866277,0.40747447659084557,0.0,0.006278252134600827,0.007433493463137226,0.3688508158809821,0.1796267271990617
j_839921,1,0,98837,,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,37.05,56.0,81.3,87.0,35.2595,27.6495,2.55,0.403,m_1983,m_1983,98830.0,3.0,1.0,0.7071067811865476,0.7071067811865476,0.006711409395973154,82.80405405405405,0.01207670338637291,0.0,0.7536772140368289,0.0,0.0,0.0,0.18841930350920721
j_2363400,1,0,98837,m_2576,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.006666666666666667,82.34228187919463,0.012144429048822234,0.0,0.0,0.0,0.0,0.0,0.0
j_2211705,5,0,98840,m_75,4,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.006622516556291391,81.79333333333334,0.012225935284049229,0.0,0.0,0.0,0.0,0.0,0.0
j_2453284,1,0,98851,m_3794,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.006578947368421052,81.27152317880795,0.012304432855280312,0.0,0.0,0.0,0.0,0.0,0.0
j_941645,1,0,98868,m_3031,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,98866.0,0.5,0.0,499.9999975,0.6931471805599453,2.386294361119891,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.006535947712418301,80.8092105263158,0.012374826996662052,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05345663998275103,0.05134064149375908
j_1515294,1,0,98874,m_719,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.006493506493506494,80.3921568627451,0.012439024390243903,0.0,0.0,0.0,0.0,0.0,0.0
j_177309,261,0,98876,m_1022,231,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0064516129032258064,79.9090909090909,0.012514220705346985,0.0,0.0,0.0,0.0,0.0,0.0
j_2138946,1539,0,98877,m_1207,1359,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.00641025641025641,79.40645161290323,0.012593435164120897,0.0,0.0,0.0,0.0,0.0,0.0
j_411122,1,0,98945,m_2668,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.006369426751592357,78.90384615384616,0.012673653424323665,0.0,0.0,0.0,0.0,0.0,0.0
j_132807,199,2,98946,m_1092,193,1.0,1.0,1,5.0,5.0,199.0,133.0,39.8,2.0,0.8,1.0,0.2,50.0,50.0,250.0,0.296,0.49,1.48,74.0,98931.0,33.166666666666664,0.13333333333333333,168.91891834824688,9.795679599901822,10.090076835776092,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.006329113924050633,78.8343949044586,0.012684818615173303,0.6040330020179997,0.0,0.15617152184819558,0.15409012491294874,0.1977895679361788,0.2574175828099984
j_2338109,1,0,98997,m_567,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.012578616352201259,78.34177215189874,0.012764582323477136,0.0,0.0,0.0,0.0,0.0,0.0
j_812689,1,0,99006,m_1927,1,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,100.0,100.0,0.2,0.2,0.2,20.0,99003.0,0.5,0.0,499.9999975,0.6931471805599453,2.386294361119891,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.0125,78.16981132075472,0.012792662321988897,0.14285327754246036,0.0,0.0007847815168251034,0.002322966707230383,0.05345663998275103,0.05134064149375908
j_246469,1,0,99008,m_3716,1,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.7071067811865476,0.7071067811865476,0.012422360248447204,77.7375,0.012863804470172054,0.0,0.0,0.0,0.0,0.0,0.0
j_1783771,2,0,99016,,2,1.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,35.45,43.0,83.55,88.0,40.0375,30.571999999999996,2.95,0.40650000000000003,m_2330,m_2330,98710.0,3.0,1.0,0.7071067811865476,0.7071067811865476,0.012345679012345678,77.26708074534162,0.012942122186495177,0.0,0.7602227977815655,0.0,0.0,0.0,0.19005569944539139
